;gain_net_numeric_uc_fuel;gain_net_numeric_uc_chauffage;gain_net_numeric_uc_taxe_carbone
121;-22.6695682715828;-7.484367484583231;-30.15393575616603
122;-33.5721164829813;13.98277258068623;-19.58934390229507
123;-189.78361854009563;50.0;-139.78361854009563
124;51.908202583512434;50.0;101.90820258351243
125;53.848884168987524;-281.04384480883044;-227.1949606398429
126;23.773311706054603;-147.0897914665993;-123.31647976054471
127;9.653188007397375;2.802972553219604;12.45616056061698
128;-1.0958389750276183;66.66666666666667;65.57082769163905
129;-115.02089496046635;33.333333333333336;-81.68756162713301
130;30.538868644340674;-0.35086458695981076;30.188004057380862
131;-10.84377411388497;-6.145036734013666;-16.988810847898637
132;80.0;66.66666666666667;146.66666666666666
133;-40.006543938240156;-269.46039232244374;-309.4669362606839
134;-31.030416962205283;-17.007339296705748;-48.03775625891103
135;-124.39539719998038;-248.1902501709137;-372.5856473708941
136;59.11014596605336;66.66666666666667;125.77681263272002
137;-18.65474316947977;41.66666666666667;23.0119234971869
138;60.0;50.0;110.0
139;-27.82652323760874;-122.20500618906931;-150.03152942667805
140;7.691493129487299;-299.4762466817342;-291.7847535522469
141;43.550764754528245;66.66666666666667;110.21743142119492
142;-0.6884806236568011;42.8747848343875;42.1863042107307
143;72.23067037069433;66.66666666666667;138.89733703736098
144;-34.60604747573507;66.66666666666667;32.0606191909316
145;-87.13569852227481;66.66666666666667;-20.469031855608137
146;-65.56998620343938;50.0;-15.569986203439385
147;27.76782801318389;-31.73808373300456;-3.9702557198206705
148;-12.79779437724585;-20.88075025983153;-33.67854463707738
149;-7.439766445815445;55.55555555555556;48.115789109740106
150;18.400148448007144;50.0;68.40014844800714
151;60.0;50.0;110.0
152;60.0;-107.35500502839545;-47.35500502839545
153;-42.56946685289449;66.66666666666667;24.097199813772175
154;52.26676563200476;-4.458472275926321;47.808293356078444
155;-31.96248998655551;50.0;18.03751001344449
156;24.19247727825761;61.752948984250395;85.94542626250801
157;-21.260075196027174;-31.35664790047258;-52.616723096499754
158;80.0;29.746058485692743;109.74605848569274
159;-48.18774393201166;-135.16780230631966;-183.3555462383313
160;-19.913448755974514;66.66666666666667;46.75321791069215
161;-66.39651557715843;-29.01012813752489;-95.40664371468331
162;79.6107397530546;31.040589889136907;110.65132964219151
163;60.0;-52.79062548984598;7.209374510154021
164;7.4240960716242625;6.453374156980999;13.877470228605262
165;40.63579289074533;55.55555555555556;96.19134844630088
166;-116.97224049601257;38.46153846153846;-78.51070203447412
167;22.94238998510832;-115.08650047626884;-92.14411049116052
168;12.950817231186907;-53.011663373585;-40.0608461423981
169;59.07910823260719;66.66666666666667;125.74577489927385
170;-18.46990988861257;55.55555555555556;37.08564566694299
171;18.349370392283163;42.91595008093649;61.26532047321965
172;32.075209176402836;50.0;82.07520917640284
173;60.0;50.0;110.0
174;-43.80689687177811;-37.8797971072236;-81.68669397900172
175;18.114367508425524;41.5596679606557;59.674035469081225
176;15.900527881304713;1.4186057791540716;17.319133660458785
177;16.618662348910767;-24.12693819955357;-7.508275850642804
178;60.0;50.0;110.0
179;-37.063732536009184;-115.48311949163212;-152.5468520276413
180;-52.88597702511198;43.47826086956522;-9.407716155546753
181;-82.2644736209952;50.0;-32.264473620995204
182;60.0;50.0;110.0
183;55.0103622470646;-455.80345341732817;-400.79309117026355
184;-32.20439317900006;66.66666666666667;34.46227348766661
185;80.0;66.66666666666667;146.66666666666666
186;60.0;-2.9864328789809065;57.01356712101909
187;-80.5667274345451;-590.9841735218415;-671.5509009563866
188;14.088995391189059;37.21340706947545;51.30240246066451
189;-44.94818876467707;66.66666666666667;21.718477901989598
190;60.0;-98.43376269217174;-38.43376269217174
191;-13.95528829814657;50.0;36.04471170185343
192;48.4247951562262;47.61904761904762;96.04384277527382
193;26.05468613362579;66.66666666666667;92.72135280029245
194;69.94102097540294;25.578218673373044;95.51923964877598
195;16.84344556694471;-7.990857586585801;8.852587980358907
196;-227.12220635433368;-128.1303838876488;-355.2525902419825
197;48.85260610276813;-14.20119461790288;34.65141148486524
198;-22.48618101882219;-45.41114675991821;-67.8973277787404
199;-35.295589873731615;50.0;14.704410126268385
200;-32.140874344301324;66.66666666666667;34.52579232236534
201;15.444340028928877;-116.78191273715211;-101.33757270822323
202;-33.729410295738795;33.333333333333336;-0.3960769624054592
203;-27.58355135607144;-243.91512202101376;-271.4986733770852
204;-25.236505402617922;50.0;24.763494597382078
205;-29.24680239704382;-55.068888548565155;-84.31569094560898
206;-45.57211045326803;-82.90996184418255;-128.48207229745057
207;34.491901514166784;50.0;84.49190151416678
208;-185.60077931715327;66.66666666666667;-118.9341126504866
209;-90.64327866897001;40.0;-50.64327866897001
210;60.0;-111.24693595323606;-51.24693595323606
211;60.0;-26.34064316087938;33.65935683912062
212;11.751860738603265;-14.897163346391835;-3.1453026077885697
213;3.1179456801237393;50.0;53.11794568012374
214;-160.59609962691025;-109.1709763086983;-269.76707593560855
215;60.0;-308.0420632588625;-248.04206325886253
216;36.9744076549886;-66.81187121358819;-29.83746355859959
217;-45.57211045326803;40.0;-5.572110453268033
218;-57.680028811513466;10.515964928276105;-47.16406388323736
219;10.696331297683779;66.66666666666667;77.36299796435044
220;-33.512604259969294;50.0;16.487395740030706
221;-19.547761183801413;-165.94572397731667;-185.4934851611181
222;48.504687700019815;20.038670394678434;68.54335809469825
223;4.150418352805673;50.0;54.15041835280567
224;-22.763129181548663;-91.3635270751867;-114.12665625673533
225;-68.37357148478107;66.66666666666667;-1.706904818114405
226;12.571289886199907;-30.158672749441962;-17.587382863242055
227;34.728655435316384;17.228689596387717;51.9573450317041
228;-160.9482025398038;66.66666666666667;-94.28153587313712
229;24.19247727825761;-10.910390394192214;13.282086884065393
230;-11.079261154897267;-58.757889014286775;-69.83715016918404
231;13.598358092746253;-20.88075025983153;-7.282392167085277
232;-37.21235514654495;-20.312790218039936;-57.52514536458489
233;-72.43402232617275;23.80952380952381;-48.62449851664894
234;60.0;-62.53333349373338;-2.5333334937333802
235;-128.83812110397335;38.46153846153846;-90.37658264243488
236;60.0;29.692872896527632;89.69287289652763
237;17.89254808513448;-71.91122084413405;-54.01867275899957
238;69.53955411630359;-77.53827897656326;-7.998724860259661
239;22.240955249952208;50.0;72.24095524995221
240;-33.413429502212466;50.0;16.586570497787534
241;42.59496110044089;66.66666666666667;109.26162776710756
242;-197.58687156105452;-197.56741298138513;-395.15428454243965
243;-26.51162224989553;-14.883752888500794;-41.395375138396325
244;57.14285714285714;5.444640284168393;62.58749742702553
245;63.22733466914633;66.66666666666667;129.894001335813
246;17.845364087326136;66.66666666666667;84.5120307539928
247;12.352205063134193;50.0;62.35220506313419
248;60.0;50.0;110.0
249;-28.86654444240612;-66.6489601909021;-95.51550463330823
250;60.0;-235.00860662450032;-175.00860662450032
251;18.45848510151245;66.66666666666667;85.12515176817912
252;-65.84860920725919;50.0;-15.848609207259187
253;30.298599455645974;-184.85343295205743;-154.55483349641145
254;-0.6634506793930939;-76.70651903061434;-77.36996971000744
255;-172.84538321678156;55.55555555555556;-117.289827661226
256;-0.08530755642061649;19.506355855335933;19.421048298915316
257;-18.097312497976418;66.66666666666667;48.569354168690246
258;-26.598973815495963;66.66666666666667;40.067692851170705
259;55.25245657751566;13.727935978817868;68.98039255633353
260;3.454427467260575;36.90988502532484;40.36431249258542
261;53.87141170458214;-127.7791921498959;-73.90778044531378
262;15.563270104470575;-13.492003550862668;2.071266553607908
263;25.173325021223206;50.0;75.1733250212232
264;48.099733679200654;66.66666666666667;114.76640034586732
265;60.0;50.0;110.0
266;60.0;50.0;110.0
267;-21.101746698702428;47.61904761904762;26.51730092034519
268;-31.865439339361274;-126.30791587828617;-158.17335521764744
269;-57.650683270303944;50.0;-7.650683270303944
270;-77.2515809918716;-92.50430331225016;-169.75588430412176
271;-80.8464707018004;-116.06848137265551;-196.91495207445593
272;10.043275287028678;50.0;60.04327528702868
273;-35.10468397682633;47.61904761904762;12.51436364222129
274;-8.901969305635017;-19.953256424582833;-28.855225730217864
275;-27.171349660601095;-111.24693595323606;-138.41828561383716
276;39.30979267707585;-242.09266034143275;-202.7828676643569
277;-44.01671194856408;63.724824206338745;19.708112257774662
278;-40.42086588255847;50.0;9.579134117441527
279;-28.971614108006953;40.0;11.028385891993048
280;-5.51520988331697;25.0;19.48479011668303
281;60.0;50.0;110.0
282;-37.03875776907879;66.66666666666667;29.627908897587872
283;60.0;43.74352353497842;103.74352353497842
284;-35.57707628224656;-131.7633134084514;-167.34038969069798
285;40.0;-85.7259802909939;-45.7259802909939
286;43.747984960794554;44.612965370363675;88.36095033115822
287;-13.147511890176975;36.20840946072077;23.060897570543794
288;-11.508491982654656;19.082902369130164;7.574410386475506
289;-27.490843715754377;-34.200926358272945;-61.69177007402732
290;74.85424588767387;-52.20567309209082;22.64857279558305
291;59.736625034701625;30.779781062787453;90.51640609748908
292;8.71222882371048;41.66666666666667;50.37889549037715
293;-19.095906546149813;-55.67655934465683;-74.77246589080664
294;5.269253718357352;-52.08692259176587;-46.817668873408515
295;48.86218983094508;-98.51956707948041;-49.65737724853534
296;-16.401641907253747;25.0;8.598358092746253
297;60.0;36.512776685835206;96.5127766858352
298;44.90640146371631;-8.911517079195493;35.99488438452081
299;60.0;50.0;110.0
300;35.196002663186164;-36.7677054757296;-1.5717028125434354
301;-103.02735846139058;66.66666666666667;-36.36069179472391
302;28.073510356815884;52.88751548797115;80.96102584478703
303;-11.45139466782275;40.0;28.54860533217725
304;-49.53490266659569;-6.296469483567278;-55.83137215016297
305;28.57142857142857;23.80952380952381;52.38095238095238
306;-30.665593381943683;19.791473187973377;-10.874120193970308
307;-17.212349537687867;66.66666666666667;49.4543171289788
308;-4.844585453666696;44.36254709748645;39.51796164381975
309;29.597954493286426;66.66666666666667;96.2646211599531
310;80.0;-10.693820495034592;69.30617950496541
311;14.590817585588775;6.677924532513634;21.26874211810241
312;-97.24034860019502;55.55555555555556;-41.68479304463946
313;-21.603990263919435;-12.671582097962371;-34.27557236188181
314;21.511179097907604;33.333333333333336;54.844512431240936
315;12.518504012615331;-57.0015439304549;-44.48303991783957
316;-100.7204979676241;66.66666666666667;-34.05383130095743
317;54.18281141244711;8.012205661529984;62.19501707397709
318;19.494852583158604;50.0;69.4948525831586
319;47.8109887205959;50.0;97.8109887205959
320;-57.175087378499484;-46.20763005673583;-103.3827174352353
321;60.0;-32.12737338315185;27.87262661684815
322;-25.461423453208567;22.309543864269557;-3.1518795889390105
323;-84.64658648869447;-33.9697321250647;-118.61631861375916
324;80.0;66.66666666666667;146.66666666666666
325;-14.857420227600263;66.66666666666667;51.809246439066406
326;60.0;15.66335744177519;75.66335744177519
327;-189.78361854009563;-247.2996119238037;-437.0832304638993
328;-33.27709261112923;43.47826086956522;10.201168258435995
329;-63.043506984258556;50.0;-13.043506984258556
330;-23.52722858660104;-3.4323701156606035;-26.959598702261644
331;49.062420113951674;-47.72276515256299;1.3396549613886761
332;-57.228669082983615;35.714285714285715;-21.5143833686979
333;-19.79325161934964;47.61904761904762;27.825795999697977
334;-61.32965059572825;50.0;-11.329650595728253
335;-148.6124570915101;-22.536868522475654;-171.14932561398575
336;60.0;50.0;110.0
337;66.66666666666667;-8.37346079700631;58.293205869660355
338;-54.247027514262385;18.29825350641497;-35.94877400784741
339;-13.75815687008776;50.0;36.24184312991224
340;38.22523079596507;28.488455859969037;66.7136866559341
341;-79.20492672671344;50.0;-29.20492672671344
342;-81.93362631823948;36.37110671811521;-45.56251960012427
343;-21.912519816961623;66.66666666666667;44.754146849705045
344;-54.953122999801735;50.0;-4.953122999801735
345;76.86186623489108;22.44373292300524;99.30559915789631
346;-56.80271659801201;35.83295700110129;-20.969759596910706
347;-5.608368297472566;50.0;44.391631702527434
348;50.84603491403752;50.0;100.84603491403752
349;-71.56918735094659;-38.37737346800823;-109.94656081895482
350;60.0;38.48521118590507;98.48521118590507
351;60.0;50.0;110.0
352;-16.947104524506035;22.727272727272727;5.780168202766692
353;-106.0250645730054;66.66666666666667;-39.35839790633872
354;-96.90668825544617;-91.76150051966306;-188.66818877510923
355;15.396284606940148;66.66666666666667;82.06295127360681
356;3.7733100311342014;-487.6466538808304;-483.8733438496962
357;-178.83661339634332;66.66666666666667;-112.16994672967667
358;61.257769675394;-11.392621959756221;49.86514771563778
359;60.0;-52.79062548984598;7.209374510154021
360;25.993137899316327;-111.62838103614831;-85.63524313683199
361;-61.51544393318136;50.0;-11.51544393318136
362;41.17450832553262;-129.27674801400917;-88.10223968847656
363;-160.0130878764803;66.66666666666667;-93.34642120981364
364;-157.95210861062878;50.0;-107.95210861062878
365;60.0;50.0;110.0
366;-68.67581734635151;-49.777710137250324;-118.45352748360183
367;-16.862986649747654;-110.57091458338466;-127.43390123313232
368;48.23199711884865;-332.99046632751197;-284.7584692086633
369;-102.28211695044138;50.0;-52.28211695044138
370;-3.5303876402971355;50.0;46.469612359702865
371;60.0;50.0;110.0
372;21.06575776868158;-169.7032422539553;-148.63748448527372
373;-33.661737840477905;66.66666666666667;33.00492882618877
374;40.0;33.333333333333336;73.33333333333333
375;28.234806179851432;-502.2041634666284;-473.96935728677704
376;-82.1916846497367;-64.08391561810838;-146.27560026784508
377;-57.973135161463176;-9.281693785870857;-67.25482894733403
378;-54.12732195858075;-128.1303838876488;-182.25770584622956
379;-33.12611840467647;66.66666666666667;33.5405482619902
380;-3.4604181811904966;-0.10044721402648195;-3.560865395216979
381;-44.177107447218305;27.77777777777778;-16.399329669440526
382;37.98950301517624;50.0;87.98950301517624
383;-22.891509845395476;-47.01636119343422;-69.9078710388297
384;-49.16635739998512;-50.04389780275332;-99.21025520273844
385;-36.358004555676416;-96.68953517824805;-133.04753973392448
386;-47.912082126719426;-10.58071888336419;-58.49280101008361
387;4.70294648483889;50.0;54.70294648483889
388;-39.512241720245754;47.61904761904762;8.106805898801863
389;-54.42456357453102;-13.963417767043325;-68.38798134157435
390;-5.385638612901971;50.0;44.61436138709803
391;-0.20149207546126036;-13.819751847585792;-14.021243923047052
392;-161.0276739642259;43.47826086956522;-117.54941309466068
393;60.0;50.0;110.0
394;57.14285714285714;40.73262072695216;97.87547786980929
395;-40.50114632838525;33.333333333333336;-7.167812995051918
396;59.28178541164198;8.700221183042231;67.98200659468421
397;38.22523079596507;-126.56720839328834;-88.34197759732326
398;-102.4273665638672;-79.61693182958491;-182.04429839345212
399;60.0;50.0;110.0
400;60.0;-56.87823033258928;3.1217696674107174
401;5.142301453869702;66.66666666666667;71.80896812053636
402;-15.59128993826865;66.66666666666667;51.07537672839802
403;-26.298674333852432;-198.36160031917007;-224.6602746530225
404;72.23067037069433;-99.58835069940096;-27.357680328706618
405;28.859246416052127;-110.89239304338055;-82.03314662732843
406;-69.38628057552295;-57.15189919595809;-126.53817977148103
407;51.54736017606786;46.445609850190294;97.99297002625816
408;2.587699503703334;66.66666666666667;69.25436617037
409;-93.27081944868792;50.0;-43.27081944868792
410;60.0;-208.67409924553112;-148.67409924553112
411;-36.24112861214447;-205.87955884440885;-242.12068745655333
412;-44.7628219773084;63.724824206338745;18.962002229030343
413;46.15384615384615;34.18290826675728;80.33675442060343
414;-166.86690011002963;55.55555555555556;-111.31134455447409
415;52.03364016515968;66.66666666666667;118.70030683182635
416;-222.1986069478362;34.878720693903155;-187.31988625393305
417;40.65184863622724;50.0;90.65184863622724
418;-54.05522949395812;47.61904761904762;-6.436181874910506
419;-10.081636689435982;50.0;39.91836331056402
420;60.0;50.0;110.0
421;-71.09930459568955;-634.6175006345869;-705.7168052302765
422;-278.67880797161615;-133.3953430620095;-412.07415103362564
423;-43.69439738308616;-3.0899481720346187;-46.78434555512078
424;61.09759798431784;66.66666666666667;127.7642646509845
425;-130.56164976477916;66.66666666666667;-63.89498309811248
426;-77.30948633895946;-9.277996583061451;-86.58748292202091
427;-4.428207512458812;-87.15491425787286;-91.58312177033167
428;60.0;-113.19548227170753;-53.19548227170753
429;-1.9140860467300627;-25.51100894505862;-27.425094991788683
430;28.665218949080042;50.0;78.66521894908004
431;-51.106779881352935;-38.99811764182924;-90.10489752318217
432;-162.77091481692923;-92.50430331225004;-255.27521812917928
433;51.30426369102047;-142.27850231363163;-90.97423862261115
434;25.061384404404695;38.46153846153846;63.52292286594316
435;-21.010293151025508;50.0;28.989706848974492
436;11.61731386473491;50.0;61.61731386473491
437;-22.779891211686756;23.80952380952381;1.029632597837051
438;-91.205332501853;26.2799689377111;-64.92536356414189
439;-1.7490510305707403;-9.277996583061451;-11.027047613632192
440;-112.60663756241482;-12.842651114946445;-125.44928867736125
441;45.54295277633153;50.0;95.54295277633153
442;65.10677956735117;-87.71299683738305;-22.606217270031873
443;45.35624429437249;50.0;95.35624429437249
444;-102.66490855645792;47.61904761904762;-55.045860937410296
445;-80.12013671617706;50.0;-30.120136716177058
446;60.0;50.0;110.0
447;16.76171984826654;-181.29082932536463;-164.5291094770981
448;60.0;50.0;110.0
449;-242.5512744001741;66.66666666666667;-175.88460773350744
450;13.493731511860119;-13.819751847585792;-0.3260203357256728
451;-36.24112861214447;-274.60098407826393;-310.84211269040844
452;-99.30894569972429;50.0;-49.30894569972429
453;11.733678701659064;-30.097334126580595;-18.363655424921532
454;-49.418310048012245;30.699411910307504;-18.71889813770474
455;-12.159903398331835;-217.19555684212833;-229.35546024046016
456;60.0;50.0;110.0
457;60.0;22.571673589069235;82.57167358906923
458;-30.298337129730346;55.55555555555556;25.257218425825208
459;42.078630453415826;66.66666666666667;108.7452971200825
460;60.0;-56.68770841388948;3.3122915861105184
461;12.154353298027445;50.0;62.154353298027445
462;32.33470719587552;55.55555555555556;87.89026275143107
463;-5.950677136785771;-21.61393018368608;-27.56460732047185
464;17.705209961993358;66.66666666666667;84.37187662866002
465;-37.61083889268619;-5.181840882037214;-42.7926797747234
466;-156.88523631959137;-230.21730647941453;-387.1025427990059
467;-325.08373893894395;50.0;-275.08373893894395
468;36.84410481187524;-57.07741767758375;-20.233312865708513
469;12.646578544280969;47.61904761904762;60.265626163328584
470;-32.803283814507495;-71.91122084413405;-104.71450465864154
471;51.642533034707036;66.66666666666667;118.3091997013737
472;50.0;-37.69794801167734;12.30205198832266
473;-14.533791236574164;55.55555555555556;41.02176431898139
474;18.324882904239246;-29.328125272136653;-11.003242367897409
475;60.0;-110.31734549888392;-50.317345498883924
476;-66.80096194913585;-33.91761877650644;-100.7185807256423
477;36.79450695413865;66.66666666666667;103.46117362080531
478;-71.1956082524332;50.0;-21.195608252433203
479;14.06216447859706;-40.08712272815292;-26.02495824955586
480;-33.12611840467647;-221.90455624408938;-255.03067464876585
481;-10.84377411388497;28.931650449055976;18.087876335171003
482;-21.010293151025508;50.0;28.989706848974492
483;80.0;-111.46370456141888;-31.463704561418883
484;-42.93026479998692;-170.73420277635796;-213.6644675763449
485;2.3490166510652366;66.66666666666667;69.0156833177319
486;-20.277567412689237;-2.145231322287877;-22.422798734977114
487;-2.15464376507407;50.0;47.84535623492593
488;33.40793095322711;42.73409833903352;76.14202929226063
489;60.0;50.0;110.0
490;17.6185890113458;66.66666666666667;84.28525567801246
491;-8.696302727545515;-81.73394701742347;-90.43024974496899
492;-56.088916595922456;50.0;-6.088916595922456
493;-11.248251842912097;47.61904761904762;36.370795776135516
494;46.934772336389166;15.772904559413746;62.70767689580291
495;40.0;-24.801515320210985;15.198484679789013
496;33.83705947597982;29.612072900639685;63.4491323766195
497;80.0;21.781914477967234;101.78191447796723
498;60.0;-93.71004683813453;-33.71004683813453
499;-22.55748811132413;39.051824791846975;16.494336680522842
500;-134.45771247153243;-65.78474762803728;-200.2424600995697
501;-3.0196526072062966;-137.65715004191497;-140.67680264912127
502;46.65707318939296;47.61904761904762;94.27612080844058
503;60.0;-104.97342866523786;-44.97342866523786
504;-160.29045357535222;-83.15370923242244;-243.44416280777466
505;7.090739248948466;-182.71586571221633;-175.62512646326786
506;60.0;50.0;110.0
507;25.462846245673518;47.932463040284894;73.39530928595842
508;-14.844694026066051;-121.95300198311283;-136.79769600917888
509;22.997749922433535;43.47826086956522;66.47601079199876
510;44.56273766302161;50.0;94.56273766302161
511;60.0;-99.1098604796774;-39.109860479677394
512;60.0;50.0;110.0
513;-31.615038743803325;-10.58890268381621;-42.20394142761953
514;-46.25946382457823;21.5403042676099;-24.719159556968332
515;16.85200140613794;-115.2638395717134;-98.41183816557547
516;18.97356609358341;66.66666666666667;85.64023276025007
517;-88.66465140939681;41.66666666666667;-46.99798474273015
518;23.867430027610713;-15.432608662381318;8.434821365229395
519;11.293887879468002;19.61362688002191;30.907514759489914
520;-50.100726486612984;50.0;-0.10072648661298444
521;-166.64895689353432;-97.21741633581269;-263.866373229347
522;-22.58217053128809;12.589300207441738;-9.99287032384635
523;60.0;23.847240878898702;83.8472408788987
524;-138.16368774526293;-96.92103552395132;-235.08472326921427
525;33.21393740371635;-39.522611610054206;-6.308674206337855
526;4.855691169635085;36.128179137552216;40.9838703071873
527;-15.106228089698197;-40.08712272815292;-55.19335081785111
528;-154.15021168719758;33.333333333333336;-120.81687835386424
529;-14.103123188079431;-123.3390710830002;-137.44219427107964
530;60.0;-40.904502660069966;19.095497339930034
531;-24.709155024006122;33.333333333333336;8.624178309327212
532;-22.863523655313806;47.61904761904762;24.75552396373381
533;17.577705598246325;-69.70361858015895;-52.12591298191262
