;gain_net_numeric_uc_fuel;gain_net_numeric_uc_chauffage;gain_net_numeric_uc_taxe_carbone
107;50.59956543232542;48.028624548319705;98.62818998064512
108;15.544117498716764;14.495364485547952;30.039481984264718
109;9.148767036359914;50.0;59.148767036359914
110;32.7068778402786;3.6938271129678957;36.400704953246496
111;5.269256398230027;-44.273055049971994;-39.00379865174197
112;63.74798496079453;9.766555512592277;73.51454047338682
113;60.0;-1.3015529902789922;58.69844700972101
114;60.0;47.405089726408875;107.40508972640887
115;19.987553950691215;47.61904761904762;67.60660156973883
116;15.07593696624308;-42.99450199544126;-27.91856502919818
117;-12.826176748388207;-14.126938199553592;-26.9531149479418
118;60.0;16.607115135677816;76.60711513567782
119;10.103607464328535;55.55555555555556;65.65916301988409
120;32.09623890711612;-65.27979378100667;-33.18355487389056
121;2.39825903705029;0.6791726790000515;3.0774317160503415
122;3.856730110211174;21.186218064548996;25.04294817476017
